Transaction ID,Date,Supplier,Product ID,SKU / Barcode,Product Name,Qty Received,Unit Cost,Total Cost,DR No,Source File
TXN-008434,04/12/2025,NTPK,PRD-00877,4805337650091,ETOXIA 90MG,300,5.0,1500.0,00021867,2025_csv
TXN-008435,04/12/2025,NTPK,PRD-00974,4800878586679,FOLIC ACID 5MG CAP (INFACARE) X100,500,1.1,550.0,00021867,2025_csv
TXN-008436,04/12/2025,NTPK,PRD-00879,4803886114514,EUROMED PNSS 1L,12,65.0,780.0,00021867,2025_csv
TXN-008437,04/12/2025,NTPK,PRD-01351,4801824050210,LACTATED RINGERS (EUROMED) 1L,12,65.0,780.0,00021867,2025_csv
TXN-008438,04/12/2025,OHANA,PRD-01295,4803318186851,KATINKO OINT SMALL 10G,36,30.1,1083.6,678308,2025_csv
TXN-008439,04/12/2025,OHANA,PRD-01291,4801451467626,KATINKO OINT BIG 30G,12,69.3,831.6,678308,2025_csv
TXN-008440,04/12/2025,OHANA,PRD-01404,4807387972034,LEWIS&PEARL-CHILL 50 g,5,21.58,107.9,678308,2025_csv
TXN-008441,04/12/2025,OHANA,PRD-01515,4805756213770,MAXIPEEL EXF #3 30ML,12,37.31,447.72,678308,2025_csv
TXN-008442,04/12/2025,OHANA,PRD-01516,4804752345738,MAXIPEEL EXF #3 60ML,12,62.98,755.76,678308,2025_csv
TXN-008443,04/12/2025,OHANA,PRD-01578,4803235319689,MILCU DEO POWDER 40G,12,49.5,594.0,678308,2025_csv
TXN-008444,04/12/2025,OHANA,PRD-01595,4806259936730,MODESS ALL NIGHT W/ WINGS 4S,12,49.74,596.88,678308,2025_csv
TXN-008445,04/12/2025,OHANA,PRD-01597,4801461516654,MODESS CS REGULAR NON-WING 8S,12,39.0,468.0,678308,2025_csv
TXN-008446,04/12/2025,OHANA,PRD-02160,4805827547981,SAFEGUARD ARCTIC FRESH 115G,5,46.36,231.8,678308,2025_csv
TXN-008447,04/12/2025,OHANA,PRD-02249,4808827226296,SILKA SOAP GREEN PAPAYA 65G,12,19.11,229.32,678308,2025_csv
TXN-008448,04/12/2025,OHANA,PRD-02252,4809450996301,SILKA SOAP PAPAYA 65G,12,15.91,190.92,678308,2025_csv
TXN-008449,04/12/2025,OHANA,PRD-02436,4805091120687,TENDER CARE POWDER PINK 50G,12,23.08,276.96,678308,2025_csv
TXN-008450,04/12/2025,OHANA,PRD-02438,4803017881196,TENDER CARE POWDER SAKURA 50G,12,26.46,317.52,678308,2025_csv
TXN-008451,04/12/2025,OHANA,PRD-01579,4806733547599,MILCU DEO POWDER 80G,12,86.4,1036.8,678308,2025_csv
TXN-008452,04/12/2025,OHANA,PRD-00028,4806462972995,ALCOPLUS ETHYL SOLN 60ML,36,26.0,936.0,678307,2025_csv
TXN-008453,04/12/2025,OHANA,PRD-00031,4806166868574,ALCOPLUS ISOPROPYL SOLN 60ML,36,26.75,963.0,678307,2025_csv
TXN-008454,04/12/2025,OHANA,PRD-00650,4809853615554,CY GABRIEL SOAP PAPAYA 60G,12,20.35,244.2,678307,2025_csv
TXN-008455,04/12/2025,OHANA,PRD-00652,4800406795995,CY GABRIELS SOAP SP GREEN 60G,12,20.35,244.2,678307,2025_csv
TXN-008456,04/12/2025,OHANA,PRD-00651,4808315926417,CY GABRIEL SOAP SP PINK 60G,12,20.35,244.2,678307,2025_csv
TXN-008457,04/12/2025,OHANA,PRD-00457,4806481786488,CHARMEE ALL NIGHT LONG 10S,18,57.1,1027.8,678307,2025_csv
TXN-008458,04/12/2025,OHANA,PRD-00467,4804256678151,CHARMEE PANTS L2,12,58.39,700.68,678307,2025_csv
TXN-008459,04/12/2025,OHANA,PRD-00469,4803935462811,CHARMEE PANTS M2,12,47.39,568.68,678307,2025_csv
TXN-008460,04/12/2025,OHANA,PRD-00733,4809013318425,DOVE BAR SOAP PINK 135G,5,77.3,386.5,678307,2025_csv
TXN-008461,04/12/2025,OHANA,PRD-00766,4804901981439,DR.KAUFMAN IR FOOT DEO POWDER 50G,6,83.0,498.0,678307,2025_csv
TXN-008462,04/12/2025,OHANA,PRD-00799,4806406726525,EFFICASCENT RELAXING OIL RO 3ML,12,46.01,552.12,678307,2025_csv
TXN-008463,04/12/2025,OHANA,PRD-00939,4809425596964,FIONA COLOGNE BUBBLY PINK 100ML,5,39.77,198.85,678307,2025_csv
TXN-008464,04/12/2025,OHANA,PRD-00942,4800707874589,FIONA COLOGNE PRETTY MIST 100ML,5,39.77,198.85,678307,2025_csv
TXN-008465,04/12/2025,OHANA,PRD-00946,4807327650795,FIONA COLOGNE ROSY RED 100ML,5,39.77,198.85,678307,2025_csv
TXN-008466,04/12/2025,OHANA,PRD-01093,4801157960656,HAPPY COTTON 40G,72,17.04,1226.88,678307,2025_csv
TXN-008467,04/12/2025,OHANA,PRD-01094,4807663806541,HAPPY COTTON 80G,36,30.98,1115.28,678307,2025_csv
TXN-008468,04/12/2025,OHANA,PRD-01199,4807683503318,J&J BABY OIL ALOE GR 50ML,24,53.8,1291.2,678307,2025_csv
TXN-008469,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00069,4809825293486,AMVASC BE TAB 5MG X50,50,19.79,989.5,00366235,2025_csv
TXN-008470,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00372,4808649996737,CARVID 6.25MG TAB X30,60,11.0,660.0,00366235,2025_csv
TXN-008471,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01065,4802559562347,GLUMET 500MG TAB X100,100,10.0,1000.0,00366235,2025_csv
TXN-008472,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01413,4805674305390,LIFEZAR 50MG TAB X50,50,24.07,1203.5,00366235,2025_csv
TXN-008473,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01412,4807172939011,LIFEZAR 100MG TAB X50,50,30.33,1516.5,00366235,2025_csv
TXN-008474,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00064,4804307145891,AMOCLAV 228MG/5ML SYR 70ML,3,290.15,870.45,00366235,2025_csv
TXN-008475,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00282,4801296400037,BIOGESIC 100MG/ML DROPS 15ML,10,72.04,720.4,00366235,2025_csv
TXN-008476,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00036,4809749929638,ALLERKID 2.5MG/ML DROPS 10ML,5,184.99,924.95,00366235,2025_csv
TXN-008477,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01700,4802439735006,NEOZEP SYR 60ML,5,105.4,527.0,00366235,2025_csv
TXN-008478,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01788,4806934244963,NUTRILLIN DROPS 15ML,3,85.44,256.32,00366235,2025_csv
TXN-008479,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01789,4802274642764,NUTRILLIN DROPS 30ML,5,129.54,647.7,00366235,2025_csv
TXN-008480,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01790,4807575091839,NUTRILLIN SYR 120ML,5,190.7,953.5,00366235,2025_csv
TXN-008481,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02054,4806255617638,RELESTAL 10MG/5ML SYR 60ML,5,185.44,927.2,00366235,2025_csv
TXN-008482,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02060,4800030319566,RESTIME 40MG/ML DROPS,10,122.99,1229.9,00366235,2025_csv
TXN-008483,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02313,4807254486655,SOLMUX 200MG/5ML SYR 60ML,5,115.44,577.2,00366235,2025_csv
TXN-008484,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02314,4809919306463,SOLMUX 40MG/ML DROPS 15ML,5,111.32,556.6,00366235,2025_csv
TXN-008485,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02311,4802626003748,SOLMUX 100MG/5ML SYR 60ML,5,109.52,547.6,00366235,2025_csv
TXN-008486,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02462,4809691122795,TIKI-TIKI STAR SYRUP 120ML,5,119.5,597.5,00366235,2025_csv
TXN-008487,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02459,4808050536565,TIKI-TIKI PLUS DROPS 15ML,5,55.17,275.85,00366235,2025_csv
TXN-008488,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02461,4807849654068,TIKI-TIKI STAR SYR 60ML,5,65.83,329.15,00366235,2025_csv
TXN-008489,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00771,4803839649408,DUAVENT NEBULE 2.5ML X20,40,43.09,1723.6,00366235,2025_csv
TXN-008490,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00289,4802023746966,BIOGESIC TAB 500MG X500,1500,4.05,6075.0,00366235,2025_csv
TXN-008491,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00669,4804167514715,DECOLGEN FTE TAB X100,200,7.06,1412.0,00366235,2025_csv
TXN-008492,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00688,4801258347772,DIATABS ADVANCE,200,16.98,3396.0,00366235,2025_csv
TXN-008493,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00689,4800684044771,DIATABS CAP 2MG X100,200,7.63,1526.0,00366235,2025_csv
TXN-008494,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01527,4806104224123,MEDICOL ADV 400MG SOFTGEL X100,100,11.32,1132.0,00366235,2025_csv
TXN-008495,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02062,4809293521723,REVICON TAB X100,100,5.19,519.0,00366235,2025_csv
TXN-008496,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02318,4800444905371,SOLMUX CAP 500MG X100,200,10.81,2162.0,00366235,2025_csv
TXN-008497,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02315,4809173799272,SOLMUX ADVANCE 500MG/5MG TAB X100,100,13.68,1368.0,00366235,2025_csv
TXN-008498,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02522,4806234359235,UHP FERSULFATE 65MG TAB 100S BOT,12,186.34,2236.08,00366235,2025_csv
TXN-008499,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00047,4804452580287,ALNIX 10MG TAB X100,100,30.34,3034.0,00366235,2025_csv
TXN-008500,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02554,4808645901034,VERSANT-XR TAB 5MG X100,100,17.65,1765.0,00366235,2025_csv
TXN-008501,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01081,4802833339397,GYNEPRO FEM WASH 60ML,10,78.31,783.1,00366235,2025_csv
TXN-008502,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01655,4804529698639,MYRA LOTION CLASSICWHIT BLUE 100ML,5,95.65,478.25,00366235,2025_csv
TXN-008503,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01653,4808518094482,MYRA LOTION CLASSIC MOIST 100ML,10,66.09,660.9,00366235,2025_csv
TXN-008504,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01654,4805954508052,MYRA LOTION CLASSIC MOIST 200ML,5,126.09,630.45,00366235,2025_csv
TXN-008505,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01651,4800366230899,MYRA LOT CLASSIC MOIST 50ML,10,35.65,356.5,00366235,2025_csv
TXN-008506,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01656,4806935816535,MYRA LOTION CLASSICWHIT BLUE 200ML,5,163.48,817.4,00366235,2025_csv
TXN-008507,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01665,4800538139622,MYRA SOAP WHITENING BLUE 90G,12,36.52,438.24,00366235,2025_csv
TXN-008508,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02102,4809685046077,RM AMLODIPINE 10MG TAB X100,200,7.07,1414.0,00366235,2025_csv
TXN-008509,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02104,4806886337533,RM AMOXICILLIN 500MG CAP X100,250,5.85,1462.5,00366235,2025_csv
TXN-008510,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02356,4806221487493,SUMAPEN 250MG CAP X100,100,12.16,1216.0,00366235,2025_csv
TXN-008511,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00395,4803157540189,CEELIN SYR 120ML,5,116.08,580.4,00366235,2025_csv
TXN-008512,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00397,4807188100401,CEELIN SYRUP 250ML,5,228.2,1141.0,00366235,2025_csv
TXN-008513,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00408,4808292154271,CEFALIN 250MG/5ML SYR 60ML,3,303.12,909.36,00366235,2025_csv
TXN-008514,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00718,4808112422063,DISUDRIN DROPS 10ML,10,118.24,1182.4,00366235,2025_csv
TXN-008515,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00721,4808089926693,DISUDRIN SYRUP 60ML,5,128.81,644.05,00366235,2025_csv
TXN-008516,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00727,4806305029814,DOLAN FTE 200MG/5ML SUSP 60ML,5,137.73,688.65,00366235,2025_csv
TXN-008517,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00892,4802732670325,EXPEL 6MG/ML DROPS 15ML,10,111.32,1113.2,00366235,2025_csv
TXN-008518,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00786,4809990955573,E-ZINC 27.5MG/ML DROPS 15ML,5,94.35,471.75,00366235,2025_csv
TXN-008519,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00927,4800205237720,FERLIN SYRUP 120ML,3,346.23,1038.69,00366235,2025_csv
TXN-008520,04/12/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01697,4803646282906,NEOZEP DROPS 10ML,5,102.39,511.95,00366235,2025_csv
TXN-008521,04/12/2025,YAKULT,PRD-02618,4800571529256,YAKULT 5S,10,50.0,500.0,04122025,2025_csv
TXN-008522,04/12/2026,STOCK IN GERONA,PRD-01159,4805093562307,IBERET FOLIC TAB X100,16,32.91,526.56,2026-04-12 00:00:00,2026_xls
TXN-008523,04/12/2026,STOCK IN GERONA,PRD-00121,4800986399651,ATENURIX 40MG TAB X30,10,20.31,203.1,2026-04-12 00:00:00,2026_xls
TXN-008524,04/13/2025,OHANA,PRD-01205,4802009822493,J&J BABY OIL REGULAR 125ML,12,93.0,1116.0,678979,2025_csv
TXN-008525,04/13/2025,OHANA,PRD-01273,4808929920713,JUICY COLOGNE SWEET RED 50ML,10,25.73,257.3,678979,2025_csv
TXN-008526,04/13/2025,OHANA,PRD-01272,4803024584533,JUICY COLOGNE SWEET RED 125ML,10,50.72,507.2,678979,2025_csv
TXN-008527,04/13/2025,OHANA,PRD-01393,4808843313972,LEWIS & PEARL DREAM 125ML,5,55.09,275.45,678979,2025_csv
TXN-008528,04/13/2025,OHANA,PRD-01402,4802370122112,LEWIS&PEARL RAIN 125ML,5,55.09,275.45,678979,2025_csv
TXN-008529,04/13/2025,OHANA,PRD-01403,4805069564813,LEWIS&PEARL- WHITE BLUSH 50g,5,19.4,97.0,678979,2025_csv
TXN-008530,04/13/2025,OHANA,PRD-01580,4803495069054,MILCU ROLL-ON DEO 50ML,2,72.0,144.0,678979,2025_csv
TXN-008531,04/13/2025,OHANA,PRD-02044,4806687229393,RDL BABYFACE FC PAPAYA 75ML,5,24.79,123.95,678979,2025_csv
TXN-008532,04/13/2025,OHANA,PRD-01724,4808319653934,NEW PLACENTA SOAP 90G,5,51.2,256.0,678979,2025_csv
TXN-008533,04/13/2025,OHANA,PRD-02241,4808462122700,SILKA LOT GREEN 100ML,10,60.76,607.6,678979,2025_csv
TXN-008534,04/13/2025,OHANA,PRD-02244,4806524698675,SILKA LOTION PAPAYA 100ML,10,56.35,563.5,678979,2025_csv
TXN-008535,04/13/2025,OHANA,PRD-02245,4801881840595,SILKA LOTION PAPAYA 200ML,10,101.43,1014.3,678979,2025_csv
TXN-008536,04/13/2025,OHANA,PRD-02233,4804659925490,SILKA DEO WHITENING 40ML,12,43.61,523.32,678979,2025_csv
TXN-008537,04/13/2025,OHANA,PRD-02232,4800672609093,SILKA DEO SMOOTH&RADIENT  40ML,12,43.61,523.32,678979,2025_csv
TXN-008538,04/13/2025,OHANA,PRD-02439,4809298241130,TENDER CARE SOAP 115G(CLASSIC),5,39.18,195.9,678979,2025_csv
TXN-008539,04/13/2025,OHANA,PRD-02443,4805055033879,TENDER CARE SOAP PINK BLOSSOM 115G,5,39.18,195.9,678979,2025_csv
TXN-008540,04/13/2025,OHANA,PRD-02608,4805333358917,WHITE FLOWER #5 1.5ML,12,36.38,436.56,678979,2025_csv
TXN-008541,04/13/2025,OHANA,PRD-02620,4804813001836,YOUNGS BABY OIL 75ML,24,24.0,576.0,678979,2025_csv
TXN-008542,04/13/2025,OHANA TRADING CORPORATION,PRD-00165,4801113457241,BABY BENCH COL BGUM 100ML,10,54.16,541.6,678978,2025_csv
TXN-008543,04/13/2025,OHANA TRADING CORPORATION,PRD-00230,4809671871231,BENCH EIGHT BODY SPRAY 100ML,6,109.25,655.5,678978,2025_csv
TXN-008544,04/13/2025,OHANA TRADING CORPORATION,PRD-00234,4802360791536,BETADINE ANTISEPTIC 7.5ML X6,12,35.64,427.68,678978,2025_csv
TXN-008545,04/13/2025,OHANA TRADING CORPORATION,PRD-00277,4804027818352,BIODERM SOAP PINK 135G,10,38.22,382.2,678978,2025_csv
TXN-008546,04/13/2025,OHANA TRADING CORPORATION,PRD-00373,4807880157546,CASINO FEMME W/ MOIST 150ML,24,31.06,745.44,678978,2025_csv
TXN-008547,04/13/2025,OHANA TRADING CORPORATION,PRD-00380,4809261285045,CEBO DE MACHO (APOLLO) 10G X12,12,24.7,296.4,678978,2025_csv
TXN-008548,04/13/2025,OHANA TRADING CORPORATION,PRD-00764,4801287878851,DR. WONGS SULFUR SOAP Y 135G,12,44.84,538.08,678978,2025_csv
TXN-008549,04/13/2025,OHANA TRADING CORPORATION,PRD-00800,4804524910586,EFFICASCENT RELAXING OIL RO 6ML,3,74.08,222.24,678978,2025_csv
TXN-008550,04/13/2025,OHANA TRADING CORPORATION,PRD-00798,4808823441467,EFFICASCENT RELAXING OIL RO 12ML,3,109.76,329.28,678978,2025_csv
TXN-008551,04/13/2025,OHANA TRADING CORPORATION,PRD-00954,4804420666225,FIX CLAY DOH SACHET 4G,24,4.67,112.08,678978,2025_csv
TXN-008552,04/13/2025,OHANA TRADING CORPORATION,PRD-00997,4805646797959,G. CROSS ISOPROPYL 70% W/ MOIST 60ML,24,18.9,453.6,678978,2025_csv
TXN-008553,04/13/2025,OHANA TRADING CORPORATION,PRD-00993,4809659277411,G. CROSS ISOPROPYL 70% W/ MOIST 150ML,48,31.68,1520.64,678978,2025_csv
TXN-008554,04/13/2025,OHANA TRADING CORPORATION,PRD-00994,4802635809013,G. CROSS ISOPROPYL 70% W/ MOIST 250ML,48,46.73,2243.04,678978,2025_csv
TXN-008555,04/13/2025,OHANA TRADING CORPORATION,PRD-01015,4802755283933,GATSBY WAX HARD&FREE 75G,5,92.96,464.8,678978,2025_csv
TXN-008556,04/13/2025,OHANA TRADING CORPORATION,PRD-01202,4807763530184,J&J BABY OIL LITE 50ML,12,53.8,645.6,678978,2025_csv
TXN-008557,04/13/2025,OHANA TRADING CORPORATION,PRD-01197,4809909514163,J&J BABY OIL ALOE GR 125ML,12,112.85,1354.2,678978,2025_csv
TXN-008558,04/13/2025,OHANA TRADING CORPORATION,PRD-01200,4800187872166,J&J BABY OIL LITE 125ML,12,112.85,1354.2,678978,2025_csv
TXN-008559,04/13/2025,OHANA TRADING CORPORATION,PRD-01120,4800480678369,HER BENCH SO IN LOVE  100ML,6,114.0,684.0,678978,2025_csv
TXN-008560,04/13/2026,DYNA DRUG CORPORATION,PRD-00488,4800713506306,CHERIFER W/ZINC SYR 120ML,3,172.76,518.28,DYNA 4201134,2026_xls
TXN-008561,04/13/2026,DYNA DRUG CORPORATION,PRD-01372,4805986354135,LACTUM 6-12MO 150G,10,119.05,1190.5,DYNA 4201134,2026_xls
TXN-008562,04/13/2026,DYNA DRUG CORPORATION,PRD-00844,4800945913065,ERCEFLORA KIDDIE/GUT DEFENSE 5ML X10,100,41.68,4168.0,DYNA 4201134,2026_xls
TXN-008563,04/13/2026,DYNA DRUG CORPORATION,PRD-00071,4805910709963,ANGIMAX MR 35MG TAB X60,60,18.09,1085.4,DYNA 4201133,2026_xls
TXN-008564,04/13/2026,DYNA DRUG CORPORATION,PRD-00121,4800986399651,ATENURIX 40MG TAB X30,30,20.31,609.3,DYNA 4201133,2026_xls
TXN-008565,04/13/2026,DYNA DRUG CORPORATION,PRD-00202,4806809974292,BACTIDOL ITCHY COUGH SYR 100ML,3,195.17,585.51,DYNA 4201133,2026_xls
TXN-008566,04/13/2026,DYNA DRUG CORPORATION,PRD-00201,4802397657114,BACTIDOL ITCHY COUGH 50ML,3,123.36,370.08,DYNA 4201133,2026_xls
TXN-008567,04/13/2026,DYNA DRUG CORPORATION,PRD-00722,4801021469208,DIUMIDE-K 40MG/600MG TAB X50,50,17.39,869.5,DYNA 4201133,2026_xls
TXN-008568,04/13/2026,DYNA DRUG CORPORATION,PRD-00884,4800898010833,EUTHYROX TAB 50MCG X100,100,9.42,942.0,DYNA 4201133,2026_xls
TXN-008569,04/13/2026,DYNA DRUG CORPORATION,PRD-01033,4801513714920,GAVISCON DOULE ACTION SACH 10ML,48,37.53,1801.44,DYNA 4201133,2026_xls
TXN-008570,04/13/2026,DYNA DRUG CORPORATION,PRD-01124,4801728683349,HERAGEST 200MG GEL  CAP,100,68.04,6804.0,DYNA 4201133,2026_xls
TXN-008571,04/13/2026,DYNA DRUG CORPORATION,PRD-01245,4800834105458,JARDIANCE 10MG TAB X30,60,46.83,2809.8,DYNA 4201133,2026_xls
TXN-008572,04/13/2026,DYNA DRUG CORPORATION,PRD-01529,4805351537015,MEDIFORTAN AS CAP X100,100,19.63,1963.0,DYNA 4201133,2026_xls
TXN-008573,04/13/2026,DYNA DRUG CORPORATION,PRD-02008,4802521050395,PROPAN W/ IRON CAP X500,100,30.08,3008.0,DYNA 4201133,2026_xls
TXN-008574,04/13/2026,DYNA DRUG CORPORATION,PRD-02382,4804133055818,SYMBICORT 160/4.5MCG  RAPIHALER,2,1040.01,2080.02,DYNA 4201133,2026_xls
TXN-008575,04/13/2026,DYNA DRUG CORPORATION,PRD-02515,4806183943913,TWYNSTA 80/10MG TAB X30,30,27.44,823.2,DYNA 4201133,2026_xls
TXN-008576,04/13/2026,DYNA DRUG CORPORATION,PRD-02636,4804072464172,ZYKAST TAB 10MG/5MG X30,60,24.9,1494.0,DYNA 4201133,2026_xls
TXN-008577,04/13/2026,DYNA DRUG CORPORATION,PRD-00307,4800911984483,BONITA TISSUE X12,60,10.46,627.6,DYNA 4201133,2026_xls
TXN-008578,04/13/2026,DYNA DRUG CORPORATION,PRD-00077,4801357806226,ANMUM PLAIN 180G,5,192.81,964.05,DYNA 4201133,2026_xls
TXN-008579,04/13/2026,DYNA DRUG CORPORATION,PRD-00075,4804673482258,ANMUM CHOCO 180G,5,192.81,964.05,DYNA 4201133,2026_xls
TXN-008580,04/13/2026,DYNA DRUG CORPORATION,PRD-00432,4808117673599,CENTRUM KIDS APPLE 15S,12,120.3,1443.6,DYNA 4201133,2026_xls
TXN-008581,04/13/2026,DYNA DRUG CORPORATION,PRD-02206,4809117209904,SARIDON TAB X120,120,6.3,756.0,DYNA 4201133,2026_xls
TXN-008582,04/13/2026,YAKULT,PRD-02618,4800571529256,YAKULT 5S,10,48.0,480.0,2026-04-13 00:00:00,2026_xls
TXN-008583,04/14/2025,DYNADRUG CORPORATION,PRD-00361,4804112962480,CARESS DIAPER L10,5,207.82,1039.1,3731006,2025_csv
TXN-008584,04/14/2025,DYNADRUG CORPORATION,PRD-00365,4801051194393,CARESS DIAPER MEDIUM 10S,6,164.78,988.68,3731006,2025_csv
TXN-008585,04/14/2025,DYNADRUG CORPORATION,PRD-00017,4807316648259,ADVIL 200MG LIQUIGEL X100,200,7.89,1578.0,3731005,2025_csv
TXN-008586,04/14/2025,DYNADRUG CORPORATION,PRD-00103,4806316122432,ARCOXIA 120MG TAB X30,30,78.45,2353.5,3731005,2025_csv
TXN-008587,04/14/2025,DYNADRUG CORPORATION,PRD-00105,4809229629865,ARCOXIA 90MG TAB X30,30,63.09,1892.7,3731005,2025_csv
TXN-008588,04/14/2025,DYNADRUG CORPORATION,PRD-00332,4803588269668,CALMOSEPTINE OINT  3.5G X20,60,36.0,2160.0,3731005,2025_csv
TXN-008589,04/14/2025,DYNADRUG CORPORATION,PRD-00656,4807875273236,DALACIN-C 300MG CAP X100,10,106.27,1062.7,3731005,2025_csv
TXN-008590,04/14/2025,DYNADRUG CORPORATION,PRD-00899,4808368508491,EYE MO RED DROPS 7.5ML,12,82.91,994.92,3731005,2025_csv
TXN-008591,04/14/2025,DYNADRUG CORPORATION,PRD-00975,4802253208205,FORTI-D 800IU SG CAPSULE,100,6.77,677.0,3731005,2025_csv
TXN-008592,04/14/2025,DYNADRUG CORPORATION,PRD-01117,4809061244009,HEMOSTAN 500MG CAP X100,100,41.32,4132.0,3731005,2025_csv
TXN-008593,04/14/2025,DYNADRUG CORPORATION,PRD-01570,4805378420609,MICARDIS TAB 40MG X30,60,25.03,1501.8,3731005,2025_csv
TXN-008594,04/14/2025,DYNADRUG CORPORATION,PRD-01930,4804005923788,PLEMEX FORTE CAP 600MG X100,200,7.05,1410.0,3731005,2025_csv
TXN-008595,04/14/2025,DYNADRUG CORPORATION,PRD-02568,4807278837449,VICKS VAPORUB 5G,60,29.77,1786.2,3731005,2025_csv
TXN-008596,04/14/2025,DYNADRUG CORPORATION,PRD-00666,4803012010269,DDC AMOXICILLIN 500MG CAP X100,1000,1.82,1820.0,3731005,2025_csv
TXN-008597,04/14/2025,DYNADRUG CORPORATION,PRD-02127,4808315289973,RM SILDENAFIL 50MG TAB X4,12,115.83,1389.96,3731005,2025_csv
TXN-008598,04/14/2025,DYNADRUG CORPORATION,PRD-01324,4805714642858,KOOL FEVER BABIES 2S X3,18,48.55,873.9,3731005,2025_csv
TXN-008599,04/14/2025,DYNADRUG CORPORATION,PRD-01325,4807770862758,KOOL FEVER KIDS 2S X3,18,46.88,843.84,3731005,2025_csv
TXN-008600,04/14/2025,DYNADRUG CORPORATION,PRD-00074,4801873548915,ANLENE MOVEMAX 300G,5,162.81,814.05,3731005,2025_csv
TXN-008601,04/14/2025,DYNADRUG CORPORATION,PRD-00075,4804673482258,ANMUM CHOCO 180G,5,192.97,964.85,3731005,2025_csv
TXN-008602,04/14/2025,DYNADRUG CORPORATION,PRD-00368,4803911804606,CARESS UNDERPADS M10,3,173.75,521.25,3731005,2025_csv
